order_id,customer_id,restaurant_id,agent_id,order_placed_at,order_accepted_at,order_delivered_at,order_status,total_amount,discount_amount,delivery_fee,tax_amount,final_amount,delivery_distance_km,estimated_delivery_time,actual_delivery_time,delivery_city,delivery_pincode,order_source,promo_code
ORD0006326,CUST023013,REST00373,AGENT02934,2026-05-06 07:47:24,2026-05-06 07:53:24,2026-05-06 08:31:24,DELIVERED,407,4,58,20.35,481.35,9.59,53,55,Gurgaon,283252,ANDROID,PROMO0107
ORD0006327,CUST021138,REST02508,AGENT01804,2026-04-27 00:25:02,2026-04-27 00:32:02,2026-04-27 00:58:02,DELIVERED,224,252,63,11.2,46.2,7.02,39,29,Kolkata,671242,ANDROID,PROMO0431
ORD0006328,CUST008035,REST03998,AGENT03649,2026-05-07 23:34:13,2026-05-07 23:35:13,2026-05-08 00:14:13,CANCELLED,545,223,70,27.25,419.25,11.5,21,43,Delhi,84429,IOS,PROMO0244
ORD0006329,CUST022524,REST09969,AGENT04598,2026-05-13 21:54:53,2026-05-13 21:55:53,2026-05-13 22:46:53,DELIVERED,1276,183,21,63.8,1177.8,13.82,59,27,Pune,984668,IOS,PROMO0433
ORD0006330,CUST017398,REST03839,AGENT00676,2026-05-03 14:40:08,2026-05-03 14:42:08,2026-05-03 15:30:08,DELIVERED,1359,44,69,67.95,1451.95,1.57,43,24,Mumbai,852978,ANDROID,PROMO0049
ORD0006331,CUST018539,REST03574,AGENT03365,2026-04-30 00:10:00,2026-04-30 00:19:00,2026-04-30 01:08:00,DELIVERED,494,120,21,24.7,419.7,7.13,25,50,Jaipur,448592,WEB,PROMO0326
ORD0006332,CUST034450,REST09466,AGENT03418,2026-05-02 11:51:05,2026-05-02 11:53:05,2026-05-02 12:48:05,CANCELLED,1072,157,54,53.6,1022.6,2.03,39,62,Mumbai,997869,IOS,PROMO0330
ORD0006333,CUST021403,REST01255,AGENT03399,2026-04-22 09:19:10,2026-04-22 09:25:10,2026-04-22 10:16:10,CANCELLED,953,137,54,47.65,917.65,1.6,21,68,Jaipur,747788,IOS,PROMO0382
ORD0006334,CUST019838,REST03441,AGENT02097,2026-05-06 17:25:03,2026-05-06 17:34:03,2026-05-06 18:28:03,DELIVERED,772,264,62,38.6,608.6,7.13,47,72,Kolkata,413069,WEB,PROMO0101
ORD0006335,CUST043386,REST03531,AGENT04488,2026-04-15 09:30:07,2026-04-15 09:39:07,2026-04-15 10:38:07,CANCELLED,341,246,35,17.05,147.05,3.73,39,71,Chennai,535803,ANDROID,PROMO0396
ORD0006336,CUST011345,REST01539,AGENT03995,2026-04-21 09:26:15,2026-04-21 09:35:15,2026-04-21 10:21:15,CANCELLED,1266,281,64,63.3,1112.3,7.56,48,68,Kolkata,628680,IOS,PROMO0406
ORD0006337,CUST011006,REST09960,AGENT02581,2026-05-11 19:14:12,2026-05-11 19:17:12,2026-05-11 19:44:12,DELIVERED,946,194,24,47.3,823.3,3.26,57,72,Jaipur,231578,WEB,PROMO0130
ORD0006338,CUST005817,REST01671,AGENT01428,2026-05-13 06:57:40,2026-05-13 06:59:40,2026-05-13 07:38:40,DELIVERED,1187,281,76,59.35,1041.35,6.25,40,52,Jaipur,158769,WEB,PROMO0164
ORD0006339,CUST015091,REST00211,AGENT02555,2026-04-22 19:24:20,2026-04-22 19:29:20,2026-04-22 20:10:20,DELIVERED,217,280,67,10.85,14.85,3.54,25,45,Mumbai,536182,ANDROID,PROMO0078
ORD0006340,CUST014818,REST02871,AGENT03485,2026-04-17 10:13:19,2026-04-17 10:19:19,2026-04-17 10:55:19,CANCELLED,1221,250,38,61.05,1070.05,7.52,56,45,Mumbai,344020,WEB,PROMO0394
ORD0006341,CUST006203,REST05847,AGENT02035,2026-04-22 15:45:22,2026-04-22 15:48:22,2026-04-22 16:18:22,DELIVERED,1412,180,59,70.6,1361.6,13.94,35,25,Pune,310298,WEB,PROMO0126
ORD0006342,CUST038953,REST02335,AGENT02388,2026-04-27 12:13:46,2026-04-27 12:15:46,2026-04-27 12:56:46,DELIVERED,618,250,75,30.9,473.9,4.95,50,66,Mumbai,154390,IOS,PROMO0356
ORD0006343,CUST031014,REST05982,AGENT04816,2026-05-14 06:37:30,2026-05-14 06:47:30,2026-05-14 07:40:30,DELIVERED,348,167,24,17.4,222.4,13.83,49,49,Mumbai,658231,ANDROID,PROMO0310
ORD0006344,CUST025316,REST01585,AGENT04933,2026-05-11 01:49:02,2026-05-11 01:55:02,2026-05-11 02:34:02,CANCELLED,1427,0,51,71.35,1549.35,4.2,39,72,Hyderabad,631033,WEB,PROMO0479
ORD0006345,CUST004520,REST00987,AGENT02509,2026-05-09 01:07:53,2026-05-09 01:09:53,2026-05-09 01:44:53,CANCELLED,1434,173,43,71.7,1375.7,12.69,22,35,Kolkata,300916,ANDROID,PROMO0363
ORD0006346,CUST012023,REST07064,AGENT02299,2026-05-12 16:53:15,2026-05-12 17:02:15,2026-05-12 17:54:15,CANCELLED,1428,178,21,71.4,1342.4,3.77,54,24,Hyderabad,625684,ANDROID,PROMO0176
ORD0006347,CUST011627,REST01625,AGENT02802,2026-05-06 14:14:27,2026-05-06 14:17:27,2026-05-06 15:04:27,DELIVERED,497,143,67,24.85,445.85,6.83,54,50,Delhi,953931,ANDROID,PROMO0337
ORD0006348,CUST017609,REST07189,AGENT01659,2026-05-07 06:21:21,2026-05-07 06:27:21,2026-05-07 06:47:21,CANCELLED,1381,295,34,69.05,1189.05,11.12,39,42,Gurgaon,585889,IOS,PROMO0362
ORD0006349,CUST002650,REST07653,AGENT02162,2026-04-20 03:11:51,2026-04-20 03:20:51,2026-04-20 04:11:51,DELIVERED,690,209,79,34.5,594.5,1.3,46,71,Gurgaon,843715,IOS,PROMO0194
ORD0006350,CUST029129,REST05289,AGENT04804,2026-05-12 04:44:05,2026-05-12 04:53:05,2026-05-12 05:43:05,DELIVERED,793,200,73,39.65,705.65,4.88,21,48,Pune,398968,ANDROID,PROMO0350
ORD0006351,CUST020719,REST05288,AGENT00466,2026-05-11 23:34:52,2026-05-11 23:39:52,2026-05-12 00:21:52,CANCELLED,634,67,23,31.7,621.7,14.22,30,71,Bangalore,727813,ANDROID,PROMO0216
ORD0006352,CUST008160,REST07279,AGENT01843,2026-04-16 23:35:00,2026-04-16 23:40:00,2026-04-17 00:39:00,DELIVERED,475,80,71,23.75,489.75,4.5,37,69,Chennai,52565,IOS,PROMO0007
ORD0006353,CUST013546,REST02931,AGENT02320,2026-05-04 13:36:22,2026-05-04 13:46:22,2026-05-04 14:36:22,DELIVERED,1071,41,51,53.55,1134.55,6.11,44,32,Delhi,890422,WEB,PROMO0044
ORD0006354,CUST047530,REST09977,AGENT03055,2026-05-04 06:19:18,2026-05-04 06:28:18,2026-05-04 06:55:18,CANCELLED,537,200,28,26.85,391.85,1.02,37,31,Hyderabad,177066,WEB,PROMO0258
ORD0006355,CUST000921,REST06338,AGENT03011,2026-05-09 20:49:55,2026-05-09 20:54:55,2026-05-09 21:51:55,DELIVERED,1264,56,26,63.2,1297.2,2.22,59,54,Delhi,134657,IOS,PROMO0008
ORD0006356,CUST048521,REST00325,AGENT03344,2026-04-23 11:44:07,2026-04-23 11:49:07,2026-04-23 12:44:07,CANCELLED,357,82,34,17.85,326.85,14.32,44,49,Mumbai,895460,IOS,PROMO0115
ORD0006357,CUST035367,REST02331,AGENT02020,2026-04-30 21:53:45,2026-04-30 21:55:45,2026-04-30 22:42:45,CANCELLED,769,41,47,38.45,813.45,6.79,26,66,Kolkata,833408,ANDROID,PROMO0281
ORD0006358,CUST007326,REST03338,AGENT03032,2026-05-10 07:10:28,2026-05-10 07:16:28,2026-05-10 07:36:28,DELIVERED,950,20,47,47.5,1024.5,12.11,52,40,Kolkata,266989,IOS,PROMO0466
ORD0006359,CUST012717,REST04560,AGENT01892,2026-05-09 09:16:06,2026-05-09 09:25:06,2026-05-09 09:45:06,DELIVERED,483,293,59,24.15,273.15,9.18,59,66,Hyderabad,551140,WEB,PROMO0138
ORD0006360,CUST019762,REST03224,AGENT00444,2026-04-27 16:27:48,2026-04-27 16:37:48,2026-04-27 17:18:48,CANCELLED,1147,135,74,57.35,1143.35,10.31,43,27,Jaipur,451556,ANDROID,PROMO0235
ORD0006361,CUST026737,REST02285,AGENT00597,2026-05-06 19:21:32,2026-05-06 19:30:32,2026-05-06 19:56:32,CANCELLED,1082,210,33,54.1,959.1,12.82,59,42,Jaipur,938983,WEB,PROMO0098
ORD0006362,CUST032560,REST03138,AGENT04379,2026-04-21 16:33:19,2026-04-21 16:39:19,2026-04-21 17:24:19,DELIVERED,389,107,63,19.45,364.45,1.38,35,20,Pune,415563,IOS,PROMO0108
ORD0006363,CUST030060,REST08224,AGENT03000,2026-05-14 11:39:37,2026-05-14 11:41:37,2026-05-14 12:23:37,CANCELLED,446,207,78,22.3,339.3,3.83,39,70,Mumbai,131073,IOS,PROMO0263
ORD0006364,CUST002046,REST04986,AGENT01230,2026-04-29 12:30:31,2026-04-29 12:34:31,2026-04-29 13:31:31,DELIVERED,469,262,71,23.45,301.45,13.4,56,26,Jaipur,359606,ANDROID,PROMO0415
ORD0006365,CUST005680,REST01330,AGENT04300,2026-05-09 13:34:54,2026-05-09 13:40:54,2026-05-09 14:39:54,DELIVERED,358,180,34,17.9,229.9,2.38,49,21,Bangalore,605015,WEB,PROMO0306
ORD0006366,CUST012850,REST07635,AGENT00422,2026-05-08 10:01:15,2026-05-08 10:03:15,2026-05-08 10:39:15,CANCELLED,1341,249,47,67.05,1206.05,5.33,52,51,Jaipur,19663,ANDROID,PROMO0050
ORD0006367,CUST041209,REST07048,AGENT01199,2026-04-27 13:15:42,2026-04-27 13:19:42,2026-04-27 13:52:42,DELIVERED,1037,249,23,51.85,862.85,9.06,53,53,Kolkata,605670,WEB,PROMO0460
ORD0006368,CUST011822,REST06182,AGENT04375,2026-04-29 15:24:00,2026-04-29 15:29:00,2026-04-29 16:13:00,CANCELLED,1000,89,67,50.0,1028.0,6.28,24,52,Delhi,80685,IOS,PROMO0459
ORD0006369,CUST019434,REST05628,AGENT01172,2026-04-21 17:21:19,2026-04-21 17:29:19,2026-04-21 18:24:19,DELIVERED,423,90,73,21.15,427.15,1.17,31,36,Gurgaon,741377,ANDROID,PROMO0186
ORD0006370,CUST001685,REST02175,AGENT02414,2026-04-15 22:03:24,2026-04-15 22:04:24,2026-04-15 22:35:24,DELIVERED,782,257,22,39.1,586.1,10.32,40,65,Pune,523739,WEB,PROMO0295
ORD0006371,CUST041862,REST06779,AGENT00478,2026-04-20 20:28:52,2026-04-20 20:38:52,2026-04-20 21:15:52,CANCELLED,632,187,22,31.6,498.6,8.27,49,22,Jaipur,531684,ANDROID,PROMO0003
ORD0006372,CUST011305,REST03099,AGENT00502,2026-04-26 02:19:16,2026-04-26 02:25:16,2026-04-26 03:10:16,CANCELLED,1167,152,40,58.35,1113.35,5.84,49,65,Bangalore,252888,IOS,PROMO0471
ORD0006373,CUST003706,REST04502,AGENT01044,2026-04-17 23:52:40,2026-04-17 23:54:40,2026-04-18 00:43:40,CANCELLED,231,293,57,11.55,6.550000000000001,4.26,43,59,Chennai,724212,WEB,PROMO0123
ORD0006374,CUST027254,REST04760,AGENT02161,2026-04-16 16:23:31,2026-04-16 16:33:31,2026-04-16 17:33:31,CANCELLED,650,223,66,32.5,525.5,1.28,30,25,Mumbai,290532,ANDROID,PROMO0127
ORD0006375,CUST002203,REST02234,AGENT02803,2026-05-04 09:22:26,2026-05-04 09:25:26,2026-05-04 09:54:26,DELIVERED,1434,119,21,71.7,1407.7,7.58,39,27,Bangalore,971899,WEB,PROMO0056
ORD0006376,CUST011147,REST02837,AGENT00168,2026-04-22 10:44:00,2026-04-22 10:52:00,2026-04-22 11:44:00,DELIVERED,949,175,33,47.45,854.45,12.46,28,38,Pune,503385,ANDROID,PROMO0096
ORD0006377,CUST025287,REST02768,AGENT03597,2026-04-29 13:50:52,2026-04-29 13:53:52,2026-04-29 14:37:52,DELIVERED,409,175,32,20.45,286.45,5.48,50,71,Pune,335532,ANDROID,PROMO0200
ORD0006378,CUST012276,REST06478,AGENT03837,2026-05-12 07:09:38,2026-05-12 07:10:38,2026-05-12 08:06:38,DELIVERED,559,134,70,27.95,522.95,8.19,56,45,Chennai,84390,IOS,PROMO0262
ORD0006379,CUST019587,REST00990,AGENT02566,2026-04-18 22:32:29,2026-04-18 22:35:29,2026-04-18 23:19:29,DELIVERED,1090,242,23,54.5,925.5,2.67,60,26,Jaipur,472097,WEB,PROMO0422
ORD0006380,CUST001013,REST09723,AGENT01373,2026-04-17 00:17:42,2026-04-17 00:23:42,2026-04-17 00:57:42,DELIVERED,643,31,67,32.15,711.15,9.79,29,24,Bangalore,764447,WEB,PROMO0072
ORD0006381,CUST014427,REST00704,AGENT04623,2026-05-12 05:59:15,2026-05-12 06:02:15,2026-05-12 06:54:15,CANCELLED,1158,71,73,57.9,1217.9,6.56,37,68,Kolkata,774404,WEB,PROMO0473
ORD0006382,CUST042387,REST00988,AGENT04306,2026-04-15 23:23:21,2026-04-15 23:26:21,2026-04-15 23:58:21,CANCELLED,1375,58,45,68.75,1430.75,2.67,22,41,Delhi,223929,ANDROID,PROMO0357
ORD0006383,CUST018660,REST02337,AGENT04306,2026-04-22 09:48:01,2026-04-22 09:55:01,2026-04-22 10:26:01,CANCELLED,784,91,43,39.2,775.2,8.63,59,46,Mumbai,307198,WEB,PROMO0359
ORD0006384,CUST024769,REST07070,AGENT04882,2026-05-03 08:27:30,2026-05-03 08:36:30,2026-05-03 09:25:30,CANCELLED,1072,266,66,53.6,925.6,14.96,39,68,Mumbai,639305,WEB,PROMO0318
ORD0006385,CUST038570,REST09362,AGENT03763,2026-04-19 09:24:17,2026-04-19 09:32:17,2026-04-19 10:01:17,CANCELLED,1330,119,62,66.5,1339.5,8.11,49,73,Delhi,655639,WEB,PROMO0106
ORD0006386,CUST044904,REST07122,AGENT00919,2026-04-17 04:13:15,2026-04-17 04:22:15,2026-04-17 04:44:15,DELIVERED,1196,260,46,59.8,1041.8,1.95,24,60,Delhi,450223,WEB,PROMO0407
ORD0006387,CUST015269,REST06744,AGENT04353,2026-04-25 22:58:31,2026-04-25 23:00:31,2026-04-25 23:24:31,DELIVERED,1308,279,33,65.4,1127.4,14.64,35,22,Jaipur,391309,ANDROID,PROMO0199
ORD0006388,CUST038714,REST08818,AGENT04132,2026-04-18 09:09:57,2026-04-18 09:19:57,2026-04-18 10:13:57,DELIVERED,1209,82,51,60.45,1238.45,14.48,42,23,Mumbai,308991,ANDROID,PROMO0457
ORD0006389,CUST027614,REST01050,AGENT04784,2026-05-07 05:35:11,2026-05-07 05:43:11,2026-05-07 06:24:11,DELIVERED,468,45,54,23.4,500.4,3.03,49,22,Delhi,304686,ANDROID,PROMO0479
ORD0006390,CUST026059,REST01716,AGENT03781,2026-04-21 15:42:48,2026-04-21 15:47:48,2026-04-21 16:24:48,CANCELLED,832,13,74,41.6,934.6,8.5,49,29,Hyderabad,625875,IOS,PROMO0174
ORD0006391,CUST029675,REST06931,AGENT03726,2026-05-05 09:25:30,2026-05-05 09:34:30,2026-05-05 10:01:30,DELIVERED,1056,135,79,52.8,1052.8,11.13,51,32,Chennai,731304,IOS,PROMO0154
ORD0006392,CUST049357,REST07089,AGENT03074,2026-05-09 11:57:30,2026-05-09 12:06:30,2026-05-09 12:46:30,CANCELLED,442,178,44,22.1,330.1,14.96,41,65,Hyderabad,469881,WEB,PROMO0027
ORD0006393,CUST048596,REST03675,AGENT03407,2026-05-11 19:26:31,2026-05-11 19:34:31,2026-05-11 20:13:31,DELIVERED,218,186,66,10.9,108.9,8.68,23,40,Chennai,383704,IOS,PROMO0418
ORD0006394,CUST039262,REST07053,AGENT03759,2026-04-24 15:43:26,2026-04-24 15:48:26,2026-04-24 16:38:26,CANCELLED,995,295,69,49.75,818.75,2.31,27,21,Pune,663517,WEB,PROMO0343
ORD0006395,CUST033289,REST01074,AGENT03646,2026-05-05 00:14:00,2026-05-05 00:19:00,2026-05-05 01:06:00,DELIVERED,1318,111,44,65.9,1316.9,8.75,47,62,Mumbai,178962,ANDROID,PROMO0144
ORD0006396,CUST036867,REST07775,AGENT03990,2026-04-15 00:55:39,2026-04-15 01:02:39,2026-04-15 01:39:39,DELIVERED,1498,99,52,74.9,1525.9,10.24,25,41,Hyderabad,462413,IOS,PROMO0118
ORD0006397,CUST004523,REST01227,AGENT01395,2026-05-01 17:22:45,2026-05-01 17:25:45,2026-05-01 18:05:45,CANCELLED,821,242,65,41.05,685.05,14.15,46,33,Gurgaon,190603,WEB,PROMO0253
ORD0006398,CUST029748,REST00910,AGENT04590,2026-04-29 09:54:11,2026-04-29 09:55:11,2026-04-29 10:52:11,DELIVERED,1210,273,20,60.5,1017.5,13.54,24,27,Jaipur,802538,WEB,PROMO0110
ORD0006399,CUST020040,REST09182,AGENT04852,2026-04-30 05:39:39,2026-04-30 05:42:39,2026-04-30 06:41:39,DELIVERED,650,275,47,32.5,454.5,14.07,45,40,Jaipur,68706,IOS,PROMO0500
ORD0006400,CUST008404,REST03352,AGENT00348,2026-05-06 18:19:42,2026-05-06 18:23:42,2026-05-06 19:04:42,DELIVERED,1020,161,25,51.0,935.0,10.15,60,59,Chennai,909131,ANDROID,PROMO0493
ORD0006401,CUST024634,REST05897,AGENT01811,2026-05-08 03:13:56,2026-05-08 03:16:56,2026-05-08 03:52:56,CANCELLED,1285,250,43,64.25,1142.25,1.99,22,63,Chennai,459874,ANDROID,PROMO0236
ORD0006402,CUST040867,REST02793,AGENT00806,2026-05-05 04:33:33,2026-05-05 04:36:33,2026-05-05 05:13:33,CANCELLED,982,228,45,49.1,848.1,14.14,58,28,Hyderabad,88010,IOS,PROMO0453
ORD0006403,CUST026149,REST09562,AGENT02678,2026-04-26 07:25:36,2026-04-26 07:30:36,2026-04-26 07:50:36,CANCELLED,440,150,43,22.0,355.0,7.59,34,27,Hyderabad,402211,ANDROID,PROMO0132
ORD0006404,CUST021819,REST07523,AGENT02074,2026-04-24 02:24:33,2026-04-24 02:25:33,2026-04-24 03:09:33,CANCELLED,1270,291,40,63.5,1082.5,5.46,33,70,Bangalore,610214,WEB,PROMO0096
ORD0006405,CUST018847,REST07561,AGENT04141,2026-05-05 14:05:27,2026-05-05 14:14:27,2026-05-05 14:51:27,DELIVERED,833,158,24,41.65,740.65,1.72,30,59,Delhi,643100,ANDROID,PROMO0212
ORD0006406,CUST032754,REST04569,AGENT03998,2026-05-09 10:28:13,2026-05-09 10:30:13,2026-05-09 11:12:13,CANCELLED,597,241,73,29.85,458.85,11.5,26,21,Bangalore,501196,WEB,PROMO0212
ORD0006407,CUST019482,REST02753,AGENT04042,2026-04-20 16:30:03,2026-04-20 16:31:03,2026-04-20 17:25:03,CANCELLED,1012,41,63,50.6,1084.6,12.69,58,62,Chennai,10664,ANDROID,PROMO0151
ORD0006408,CUST001956,REST09712,AGENT00930,2026-05-04 04:07:40,2026-05-04 04:17:40,2026-05-04 04:59:40,CANCELLED,667,27,80,33.35,753.35,11.14,52,52,Delhi,318093,WEB,PROMO0320
ORD0006409,CUST037732,REST08241,AGENT00195,2026-05-01 09:42:28,2026-05-01 09:50:28,2026-05-01 10:17:28,CANCELLED,795,11,80,39.75,903.75,1.91,35,74,Hyderabad,335449,WEB,PROMO0217
ORD0006410,CUST043166,REST00007,AGENT02330,2026-04-27 07:04:48,2026-04-27 07:07:48,2026-04-27 07:27:48,CANCELLED,309,65,28,15.45,287.45,9.76,49,58,Jaipur,471105,WEB,PROMO0256
ORD0006411,CUST007867,REST00398,AGENT04149,2026-04-23 07:20:32,2026-04-23 07:24:32,2026-04-23 07:49:32,DELIVERED,1191,209,80,59.55,1121.55,8.91,39,69,Mumbai,322966,WEB,PROMO0196
ORD0006412,CUST021935,REST07849,AGENT01138,2026-04-20 18:27:20,2026-04-20 18:31:20,2026-04-20 19:26:20,CANCELLED,654,73,64,32.7,677.7,4.8,44,62,Mumbai,781111,IOS,PROMO0372
ORD0006413,CUST034705,REST07163,AGENT03775,2026-05-01 11:16:37,2026-05-01 11:26:37,2026-05-01 12:22:37,CANCELLED,682,162,32,34.1,586.1,3.24,60,23,Bangalore,716551,ANDROID,PROMO0001
ORD0006414,CUST001645,REST00856,AGENT03396,2026-05-09 05:49:55,2026-05-09 05:54:55,2026-05-09 06:34:55,DELIVERED,821,178,34,41.05,718.05,8.81,30,61,Chennai,152063,WEB,PROMO0452
ORD0006415,CUST017292,REST07087,AGENT04562,2026-04-26 23:17:20,2026-04-26 23:23:20,2026-04-26 23:57:20,CANCELLED,1429,65,73,71.45,1508.45,5.81,55,38,Mumbai,376019,WEB,PROMO0208
ORD0006416,CUST022448,REST07218,AGENT01058,2026-05-07 20:18:59,2026-05-07 20:22:59,2026-05-07 20:48:59,CANCELLED,540,266,41,27.0,342.0,6.16,36,59,Jaipur,877108,WEB,PROMO0091
ORD0006417,CUST008486,REST07453,AGENT02410,2026-04-15 08:48:45,2026-04-15 08:57:45,2026-04-15 09:25:45,CANCELLED,1424,221,21,71.2,1295.2,13.76,36,28,Gurgaon,387081,ANDROID,PROMO0223
ORD0006418,CUST019662,REST06737,AGENT03246,2026-04-22 19:18:22,2026-04-22 19:20:22,2026-04-22 20:03:22,CANCELLED,505,202,33,25.25,361.25,8.55,35,43,Chennai,137286,WEB,PROMO0101
ORD0006419,CUST022702,REST07369,AGENT01491,2026-04-15 04:42:46,2026-04-15 04:47:46,2026-04-15 05:10:46,DELIVERED,1160,10,45,58.0,1253.0,14.98,28,48,Delhi,663412,ANDROID,PROMO0271
ORD0006420,CUST020026,REST07710,AGENT04352,2026-04-29 16:52:45,2026-04-29 16:56:45,2026-04-29 17:56:45,CANCELLED,1125,223,42,56.25,1000.25,2.25,51,50,Mumbai,382058,ANDROID,PROMO0024
ORD0006421,CUST018135,REST07137,AGENT02599,2026-05-12 14:33:28,2026-05-12 14:34:28,2026-05-12 15:34:28,CANCELLED,1180,227,38,59.0,1050.0,14.95,32,30,Bangalore,507151,IOS,PROMO0156
ORD0006422,CUST007796,REST09435,AGENT00880,2026-04-29 00:27:29,2026-04-29 00:35:29,2026-04-29 00:57:29,CANCELLED,349,111,73,17.45,328.45,1.59,20,24,Chennai,709850,IOS,PROMO0321
ORD0006423,CUST018861,REST08648,AGENT00019,2026-04-15 18:23:50,2026-04-15 18:29:50,2026-04-15 19:11:50,DELIVERED,1401,166,34,70.05,1339.05,8.64,43,74,Jaipur,817011,WEB,PROMO0465
ORD0006424,CUST018269,REST01194,AGENT04601,2026-05-09 23:45:04,2026-05-09 23:50:04,2026-05-10 00:12:04,DELIVERED,1366,248,64,68.3,1250.3,8.8,47,66,Kolkata,434762,ANDROID,PROMO0435
ORD0006425,CUST023465,REST04277,AGENT04375,2026-04-24 18:14:55,2026-04-24 18:20:55,2026-04-24 19:08:55,DELIVERED,936,277,24,46.8,729.8,4.28,30,61,Kolkata,365842,IOS,PROMO0429
ORD0006426,CUST035455,REST04379,AGENT02793,2026-05-02 14:42:16,2026-05-02 14:49:16,2026-05-02 15:40:16,CANCELLED,1349,1,59,67.45,1474.45,7.49,28,46,Delhi,531817,IOS,PROMO0387
ORD0006427,CUST046269,REST00649,AGENT02592,2026-04-26 12:03:20,2026-04-26 12:04:20,2026-04-26 13:03:20,DELIVERED,318,232,46,15.9,147.9,14.44,39,37,Kolkata,455349,WEB,PROMO0409
ORD0006428,CUST024398,REST08610,AGENT00744,2026-04-27 16:36:16,2026-04-27 16:42:16,2026-04-27 17:08:16,CANCELLED,726,236,22,36.3,548.3,9.22,27,75,Hyderabad,825755,ANDROID,PROMO0285
ORD0006429,CUST033165,REST01557,AGENT04920,2026-04-21 06:58:39,2026-04-21 07:05:39,2026-04-21 08:04:39,DELIVERED,255,227,55,12.75,95.75,2.89,26,46,Delhi,999034,WEB,PROMO0065
ORD0006430,CUST021066,REST08603,AGENT03790,2026-04-24 19:20:26,2026-04-24 19:23:26,2026-04-24 19:48:26,CANCELLED,1434,181,70,71.7,1394.7,5.11,24,37,Delhi,177113,ANDROID,PROMO0470
ORD0006431,CUST024349,REST08249,AGENT00070,2026-04-20 02:30:43,2026-04-20 02:33:43,2026-04-20 03:27:43,DELIVERED,278,101,37,13.9,227.9,9.55,46,57,Hyderabad,918246,IOS,PROMO0013
ORD0006432,CUST031177,REST05412,AGENT02450,2026-04-26 09:03:32,2026-04-26 09:13:32,2026-04-26 09:42:32,DELIVERED,714,295,50,35.7,504.7,2.64,55,48,Kolkata,700207,WEB,PROMO0137
ORD0006433,CUST035592,REST06758,AGENT04323,2026-05-06 23:47:06,2026-05-06 23:54:06,2026-05-07 00:23:06,DELIVERED,585,285,69,29.25,398.25,10.16,24,29,Kolkata,321078,ANDROID,PROMO0478
ORD0006434,CUST016506,REST05375,AGENT00439,2026-04-20 18:33:27,2026-04-20 18:37:27,2026-04-20 19:09:27,DELIVERED,642,282,23,32.1,415.1,11.78,48,62,Pune,888171,IOS,PROMO0099
ORD0006435,CUST001026,REST02636,AGENT02991,2026-04-25 14:28:44,2026-04-25 14:30:44,2026-04-25 15:11:44,CANCELLED,1185,170,56,59.25,1130.25,5.15,37,26,Pune,806119,WEB,PROMO0059
ORD0006436,CUST000922,REST02961,AGENT04334,2026-04-16 00:20:28,2026-04-16 00:22:28,2026-04-16 00:52:28,CANCELLED,1365,278,20,68.25,1175.25,6.79,25,75,Bangalore,423909,IOS,PROMO0290
ORD0006437,CUST031219,REST03563,AGENT01054,2026-04-26 08:39:26,2026-04-26 08:44:26,2026-04-26 09:13:26,CANCELLED,1444,172,40,72.2,1384.2,8.93,36,66,Delhi,755984,IOS,PROMO0305
ORD0006438,CUST002431,REST04175,AGENT03164,2026-04-18 05:24:14,2026-04-18 05:26:14,2026-04-18 06:02:14,DELIVERED,1294,87,64,64.7,1335.7,3.26,59,45,Chennai,625465,WEB,PROMO0309
ORD0006439,CUST046693,REST08577,AGENT01506,2026-04-24 07:54:03,2026-04-24 07:59:03,2026-04-24 08:24:03,DELIVERED,487,33,26,24.35,504.35,13.96,43,52,Mumbai,163791,ANDROID,PROMO0374
ORD0006440,CUST037791,REST05000,AGENT03798,2026-05-07 17:48:12,2026-05-07 17:53:12,2026-05-07 18:18:12,DELIVERED,663,157,20,33.15,559.15,15.0,23,63,Gurgaon,625586,IOS,PROMO0104
ORD0006441,CUST029345,REST00153,AGENT00065,2026-04-18 14:51:23,2026-04-18 15:00:23,2026-04-18 15:59:23,DELIVERED,1062,83,58,53.1,1090.1,8.02,42,75,Delhi,752759,IOS,PROMO0089
ORD0006442,CUST030370,REST06875,AGENT01837,2026-04-16 23:19:21,2026-04-16 23:26:21,2026-04-17 00:17:21,DELIVERED,339,176,66,16.95,245.95,2.24,53,21,Gurgaon,131721,ANDROID,PROMO0243
ORD0006443,CUST019254,REST03929,AGENT03015,2026-05-12 22:26:13,2026-05-12 22:32:13,2026-05-12 23:14:13,CANCELLED,310,205,30,15.5,150.5,1.89,38,24,Hyderabad,38694,ANDROID,PROMO0108
ORD0006444,CUST013849,REST01560,AGENT02567,2026-05-13 07:06:51,2026-05-13 07:15:51,2026-05-13 07:36:51,CANCELLED,1134,196,48,56.7,1042.7,8.28,47,72,Delhi,325442,ANDROID,PROMO0241
ORD0006445,CUST039014,REST09312,AGENT01248,2026-04-15 08:48:42,2026-04-15 08:57:42,2026-04-15 09:18:42,CANCELLED,778,171,66,38.9,711.9,14.85,34,62,Kolkata,897436,IOS,PROMO0116
ORD0006446,CUST022759,REST00656,AGENT01462,2026-04-29 16:15:56,2026-04-29 16:24:56,2026-04-29 17:22:56,DELIVERED,277,276,59,13.85,73.85,14.79,25,34,Bangalore,283186,WEB,PROMO0250
