order_item_id,order_id,item_name,category,quantity,unit_price,total_price,is_veg
ITEM00010920,ORD0004376,Brownie,Desserts,2,141,282,True
ITEM00010921,ORD0004376,Chicken Biryani,North Indian,1,395,395,False
ITEM00010922,ORD0004376,Chicken Biryani,North Indian,3,149,447,False
ITEM00010923,ORD0004376,White Sauce Pasta,Italian,2,373,746,True
ITEM00010924,ORD0004377,Margherita Pizza,Italian,2,274,548,True
ITEM00010925,ORD0004377,White Sauce Pasta,Italian,3,103,309,True
ITEM00010926,ORD0004378,Hakka Noodles,Chinese,3,424,1272,True
ITEM00010927,ORD0004378,Veg Burger,Fast Food,2,88,176,True
ITEM00010928,ORD0004379,Rajma Chawal,North Indian,3,112,336,True
ITEM00010929,ORD0004379,Gulab Jamun,Desserts,2,82,164,True
ITEM00010930,ORD0004379,Chicken Burger,Fast Food,2,164,328,False
ITEM00010931,ORD0004380,Veg Burger,Fast Food,1,290,290,True
ITEM00010932,ORD0004381,Idli Sambhar,South Indian,2,436,872,True
ITEM00010933,ORD0004381,Brownie,Desserts,3,346,1038,True
ITEM00010934,ORD0004381,Farmhouse Pizza,Italian,3,412,1236,True
ITEM00010935,ORD0004382,Red Sauce Pasta,Italian,1,146,146,True
ITEM00010936,ORD0004382,Dal Makhani,North Indian,3,100,300,True
ITEM00010937,ORD0004382,Idli Sambhar,South Indian,3,442,1326,True
ITEM00010938,ORD0004383,Hyderabadi Biryani,North Indian,3,238,714,False
ITEM00010939,ORD0004383,Kadhi Chawal,North Indian,3,365,1095,True
ITEM00010940,ORD0004384,Ice Cream Sundae,Desserts,1,256,256,True
ITEM00010941,ORD0004384,Ice Cream Sundae,Desserts,1,295,295,True
ITEM00010942,ORD0004385,Pav Bhaji,Fast Food,3,356,1068,True
ITEM00010943,ORD0004385,Rajma Chawal,North Indian,2,437,874,True
ITEM00010944,ORD0004385,Idli Sambhar,South Indian,3,166,498,True
ITEM00010945,ORD0004385,Chicken Burger,Fast Food,3,427,1281,False
ITEM00010946,ORD0004386,Chocolate Shake,Beverages,2,211,422,True
ITEM00010947,ORD0004386,Veg Burger,Fast Food,1,367,367,True
ITEM00010948,ORD0004386,Veg Burger,Fast Food,3,192,576,True
ITEM00010949,ORD0004387,Brownie,Desserts,3,124,372,True
ITEM00010950,ORD0004388,Chocolate Shake,Beverages,1,445,445,True
ITEM00010951,ORD0004388,Mysore Dosa,South Indian,1,232,232,True
ITEM00010952,ORD0004388,Chole Bhature,North Indian,1,222,222,True
ITEM00010953,ORD0004389,Chilli Paneer,Chinese,1,236,236,True
ITEM00010954,ORD0004389,Vada Sambhar,South Indian,1,386,386,True
ITEM00010955,ORD0004390,Chocolate Shake,Beverages,2,184,368,True
ITEM00010956,ORD0004391,Farmhouse Pizza,Italian,3,408,1224,True
ITEM00010957,ORD0004391,Pav Bhaji,Fast Food,1,416,416,True
ITEM00010958,ORD0004392,Chicken Tikka,North Indian,1,334,334,False
ITEM00010959,ORD0004393,Gulab Jamun,Desserts,3,123,369,True
ITEM00010960,ORD0004393,Brownie,Desserts,3,320,960,True
ITEM00010961,ORD0004394,Ice Cream Sundae,Desserts,1,370,370,True
ITEM00010962,ORD0004394,Dal Makhani,North Indian,3,361,1083,True
ITEM00010963,ORD0004395,Chilli Paneer,Chinese,2,251,502,True
ITEM00010964,ORD0004396,Chicken Biryani,North Indian,3,281,843,False
ITEM00010965,ORD0004397,Paneer Butter Masala,North Indian,2,153,306,True
ITEM00010966,ORD0004397,Red Sauce Pasta,Italian,2,311,622,True
ITEM00010967,ORD0004397,Idli Sambhar,South Indian,3,351,1053,True
ITEM00010968,ORD0004398,Schezwan Noodles,Chinese,3,181,543,True
ITEM00010969,ORD0004399,Butter Naan,North Indian,2,448,896,True
ITEM00010970,ORD0004399,Rasmalai,Desserts,2,234,468,True
ITEM00010971,ORD0004400,Vada Sambhar,South Indian,2,412,824,True
ITEM00010972,ORD0004401,Rasmalai,Desserts,1,194,194,True
ITEM00010973,ORD0004402,Chole Bhature,North Indian,1,109,109,True
ITEM00010974,ORD0004403,Schezwan Noodles,Chinese,2,213,426,True
ITEM00010975,ORD0004403,Butter Naan,North Indian,2,423,846,True
ITEM00010976,ORD0004403,Peri Peri Fries,Fast Food,1,174,174,True
ITEM00010977,ORD0004404,Peri Peri Fries,Fast Food,2,395,790,True
ITEM00010978,ORD0004404,Butter Naan,North Indian,2,114,228,True
ITEM00010979,ORD0004404,Peri Peri Fries,Fast Food,1,409,409,True
ITEM00010980,ORD0004405,Margherita Pizza,Italian,2,149,298,True
ITEM00010981,ORD0004405,Red Sauce Pasta,Italian,1,434,434,True
ITEM00010982,ORD0004405,Hakka Noodles,Chinese,3,149,447,True
ITEM00010983,ORD0004406,Peri Peri Fries,Fast Food,2,261,522,True
ITEM00010984,ORD0004406,Gulab Jamun,Desserts,3,245,735,True
ITEM00010985,ORD0004406,Masala Fries,Fast Food,3,148,444,True
ITEM00010986,ORD0004406,Idli Sambhar,South Indian,2,332,664,True
ITEM00010987,ORD0004407,Mango Shake,Beverages,1,409,409,True
ITEM00010988,ORD0004407,Rasmalai,Desserts,3,84,252,True
ITEM00010989,ORD0004407,Idli Sambhar,South Indian,2,414,828,True
ITEM00010990,ORD0004408,Mango Shake,Beverages,2,117,234,True
ITEM00010991,ORD0004408,Ice Cream Sundae,Desserts,1,170,170,True
ITEM00010992,ORD0004409,Mango Shake,Beverages,2,215,430,True
ITEM00010993,ORD0004409,Veg Burger,Fast Food,3,256,768,True
ITEM00010994,ORD0004409,Manchurian,Chinese,3,119,357,True
ITEM00010995,ORD0004409,Mysore Dosa,South Indian,3,425,1275,True
ITEM00010996,ORD0004410,Chicken Tikka,North Indian,1,301,301,False
ITEM00010997,ORD0004410,Butter Naan,North Indian,2,180,360,True
ITEM00010998,ORD0004410,Red Sauce Pasta,Italian,2,281,562,True
ITEM00010999,ORD0004411,Rasmalai,Desserts,3,305,915,True
ITEM00011000,ORD0004411,Kadhi Chawal,North Indian,1,423,423,True
ITEM00011001,ORD0004411,Mysore Dosa,South Indian,3,292,876,True
ITEM00011002,ORD0004411,Chicken Tikka,North Indian,1,137,137,False
ITEM00011003,ORD0004412,Dal Makhani,North Indian,2,176,352,True
ITEM00011004,ORD0004413,Vada Sambhar,South Indian,1,254,254,True
ITEM00011005,ORD0004413,Chicken Biryani,North Indian,1,275,275,False
ITEM00011006,ORD0004414,White Sauce Pasta,Italian,1,276,276,True
ITEM00011007,ORD0004414,Brownie,Desserts,1,345,345,True
ITEM00011008,ORD0004415,Gulab Jamun,Desserts,1,138,138,True
ITEM00011009,ORD0004415,White Sauce Pasta,Italian,3,263,789,True
ITEM00011010,ORD0004415,Rasmalai,Desserts,1,405,405,True
ITEM00011011,ORD0004416,Rasmalai,Desserts,3,445,1335,True
ITEM00011012,ORD0004416,Manchurian,Chinese,1,383,383,True
ITEM00011013,ORD0004417,Chilli Paneer,Chinese,3,422,1266,True
ITEM00011014,ORD0004417,Paneer Butter Masala,North Indian,3,116,348,True
ITEM00011015,ORD0004418,Cold Coffee,Beverages,1,384,384,True
ITEM00011016,ORD0004418,Ice Cream Sundae,Desserts,1,373,373,True
ITEM00011017,ORD0004418,Gulab Jamun,Desserts,3,319,957,True
ITEM00011018,ORD0004418,Margherita Pizza,Italian,2,387,774,True
ITEM00011019,ORD0004419,Manchurian,Chinese,1,262,262,True
ITEM00011020,ORD0004419,Masala Dosa,South Indian,3,83,249,True
ITEM00011021,ORD0004419,Paneer Butter Masala,North Indian,3,335,1005,True
ITEM00011022,ORD0004419,Mango Shake,Beverages,3,157,471,True
ITEM00011023,ORD0004420,Veg Burger,Fast Food,3,438,1314,True
ITEM00011024,ORD0004420,Chicken Biryani,North Indian,1,402,402,False
ITEM00011025,ORD0004420,Tandoori Chicken,North Indian,2,82,164,False
ITEM00011026,ORD0004421,Mango Shake,Beverages,1,173,173,True
ITEM00011027,ORD0004421,Hakka Noodles,Chinese,3,340,1020,True
ITEM00011028,ORD0004421,Dal Makhani,North Indian,1,428,428,True
ITEM00011029,ORD0004421,Mango Shake,Beverages,2,439,878,True
ITEM00011030,ORD0004422,Masala Fries,Fast Food,2,114,228,True
ITEM00011031,ORD0004422,Vada Sambhar,South Indian,2,261,522,True
ITEM00011032,ORD0004422,Tandoori Chicken,North Indian,1,170,170,False
ITEM00011033,ORD0004422,Masala Dosa,South Indian,3,223,669,True
ITEM00011034,ORD0004423,Chicken Biryani,North Indian,3,80,240,False
ITEM00011035,ORD0004424,Peri Peri Fries,Fast Food,2,158,316,True
ITEM00011036,ORD0004424,Schezwan Noodles,Chinese,1,325,325,True
ITEM00011037,ORD0004424,Chicken Tikka,North Indian,3,334,1002,False
ITEM00011038,ORD0004424,White Sauce Pasta,Italian,2,350,700,True
ITEM00011039,ORD0004425,Veg Burger,Fast Food,2,228,456,True
ITEM00011040,ORD0004425,Masala Fries,Fast Food,2,147,294,True
ITEM00011041,ORD0004425,Manchurian,Chinese,2,221,442,True
ITEM00011042,ORD0004425,Rasmalai,Desserts,3,149,447,True
ITEM00011043,ORD0004426,Vada Sambhar,South Indian,1,242,242,True
ITEM00011044,ORD0004426,Masala Fries,Fast Food,3,379,1137,True
ITEM00011045,ORD0004427,Mysore Dosa,South Indian,2,284,568,True
ITEM00011046,ORD0004427,Masala Fries,Fast Food,2,385,770,True
ITEM00011047,ORD0004427,Farmhouse Pizza,Italian,3,441,1323,True
ITEM00011048,ORD0004428,Cold Coffee,Beverages,1,149,149,True
ITEM00011049,ORD0004428,Peri Peri Fries,Fast Food,3,192,576,True
ITEM00011050,ORD0004428,Tandoori Chicken,North Indian,2,97,194,False
ITEM00011051,ORD0004428,Chicken Tikka,North Indian,3,440,1320,False
ITEM00011052,ORD0004429,Schezwan Noodles,Chinese,2,279,558,True
ITEM00011053,ORD0004429,Masala Dosa,South Indian,2,158,316,True
ITEM00011054,ORD0004429,Pav Bhaji,Fast Food,3,277,831,True
ITEM00011055,ORD0004430,Rasmalai,Desserts,1,327,327,True
ITEM00011056,ORD0004430,Chocolate Shake,Beverages,2,320,640,True
ITEM00011057,ORD0004431,Paneer Butter Masala,North Indian,2,405,810,True
ITEM00011058,ORD0004431,Masala Dosa,South Indian,3,211,633,True
ITEM00011059,ORD0004431,Schezwan Noodles,Chinese,2,301,602,True
ITEM00011060,ORD0004432,Ice Cream Sundae,Desserts,3,412,1236,True
ITEM00011061,ORD0004432,Masala Dosa,South Indian,1,365,365,True
ITEM00011062,ORD0004432,Chilli Paneer,Chinese,2,246,492,True
ITEM00011063,ORD0004433,Veg Burger,Fast Food,2,167,334,True
ITEM00011064,ORD0004433,Chicken Tikka,North Indian,3,449,1347,False
ITEM00011065,ORD0004433,Kadhi Chawal,North Indian,2,337,674,True
ITEM00011066,ORD0004433,Masala Dosa,South Indian,2,299,598,True
ITEM00011067,ORD0004434,Rasmalai,Desserts,2,287,574,True
ITEM00011068,ORD0004435,Pav Bhaji,Fast Food,1,261,261,True
ITEM00011069,ORD0004435,Paneer Butter Masala,North Indian,3,235,705,True
ITEM00011070,ORD0004435,Chicken Tikka,North Indian,3,394,1182,False
ITEM00011071,ORD0004436,Masala Fries,Fast Food,2,354,708,True
ITEM00011072,ORD0004436,Red Sauce Pasta,Italian,2,144,288,True
ITEM00011073,ORD0004436,Mango Shake,Beverages,3,155,465,True
ITEM00011074,ORD0004436,Veg Biryani,North Indian,2,116,232,True
ITEM00011075,ORD0004437,Farmhouse Pizza,Italian,1,180,180,True
ITEM00011076,ORD0004438,Cold Coffee,Beverages,3,214,642,True
ITEM00011077,ORD0004438,Margherita Pizza,Italian,2,378,756,True
ITEM00011078,ORD0004438,Margherita Pizza,Italian,3,99,297,True
ITEM00011079,ORD0004439,Manchurian,Chinese,2,139,278,True
ITEM00011080,ORD0004439,Chocolate Shake,Beverages,3,91,273,True
ITEM00011081,ORD0004439,Paneer Butter Masala,North Indian,3,178,534,True
ITEM00011082,ORD0004439,Hyderabadi Biryani,North Indian,3,320,960,False
ITEM00011083,ORD0004440,Chicken Tikka,North Indian,3,388,1164,False
ITEM00011084,ORD0004440,Masala Dosa,South Indian,1,379,379,True
ITEM00011085,ORD0004440,Cold Coffee,Beverages,1,230,230,True
ITEM00011086,ORD0004440,Brownie,Desserts,2,409,818,True
ITEM00011087,ORD0004441,Rajma Chawal,North Indian,3,383,1149,True
ITEM00011088,ORD0004442,Mango Shake,Beverages,3,278,834,True
ITEM00011089,ORD0004442,Chicken Tikka,North Indian,1,214,214,False
ITEM00011090,ORD0004442,Chilli Paneer,Chinese,2,131,262,True
ITEM00011091,ORD0004443,Brownie,Desserts,1,369,369,True
ITEM00011092,ORD0004443,Mysore Dosa,South Indian,2,163,326,True
ITEM00011093,ORD0004443,Veg Biryani,North Indian,1,299,299,True
ITEM00011094,ORD0004443,Hakka Noodles,Chinese,2,278,556,True
ITEM00011095,ORD0004444,Pav Bhaji,Fast Food,1,155,155,True
ITEM00011096,ORD0004444,Manchurian,Chinese,2,354,708,True
ITEM00011097,ORD0004444,Chicken Burger,Fast Food,2,237,474,False
ITEM00011098,ORD0004445,Tandoori Chicken,North Indian,2,84,168,False
ITEM00011099,ORD0004445,Mysore Dosa,South Indian,2,234,468,True
ITEM00011100,ORD0004446,Tandoori Chicken,North Indian,1,119,119,False
ITEM00011101,ORD0004447,Brownie,Desserts,2,417,834,True
ITEM00011102,ORD0004447,Rajma Chawal,North Indian,3,395,1185,True
ITEM00011103,ORD0004447,Kadhi Chawal,North Indian,3,363,1089,True
ITEM00011104,ORD0004448,Margherita Pizza,Italian,1,189,189,True
ITEM00011105,ORD0004449,Schezwan Noodles,Chinese,1,306,306,True
ITEM00011106,ORD0004450,Veg Burger,Fast Food,2,426,852,True
ITEM00011107,ORD0004451,Gulab Jamun,Desserts,3,213,639,True
ITEM00011108,ORD0004451,Kadhi Chawal,North Indian,1,300,300,True
ITEM00011109,ORD0004452,Hakka Noodles,Chinese,2,96,192,True
ITEM00011110,ORD0004453,Veg Burger,Fast Food,2,345,690,True
ITEM00011111,ORD0004453,Chocolate Shake,Beverages,1,126,126,True
ITEM00011112,ORD0004453,Cold Coffee,Beverages,1,258,258,True
ITEM00011113,ORD0004453,Peri Peri Fries,Fast Food,2,324,648,True
ITEM00011114,ORD0004454,Schezwan Noodles,Chinese,2,225,450,True
ITEM00011115,ORD0004454,Chicken Tikka,North Indian,3,221,663,False
ITEM00011116,ORD0004455,Farmhouse Pizza,Italian,2,287,574,True
ITEM00011117,ORD0004455,Chicken Tikka,North Indian,1,384,384,False
ITEM00011118,ORD0004456,Rasmalai,Desserts,3,210,630,True
ITEM00011119,ORD0004456,Brownie,Desserts,3,147,441,True
ITEM00011120,ORD0004457,Chilli Paneer,Chinese,1,130,130,True
ITEM00011121,ORD0004458,Chicken Burger,Fast Food,2,328,656,False
ITEM00011122,ORD0004459,Chocolate Shake,Beverages,3,156,468,True
ITEM00011123,ORD0004459,Paneer Butter Masala,North Indian,3,403,1209,True
ITEM00011124,ORD0004460,Chicken Biryani,North Indian,3,429,1287,False
ITEM00011125,ORD0004460,Chilli Paneer,Chinese,1,236,236,True
ITEM00011126,ORD0004460,Farmhouse Pizza,Italian,1,357,357,True
ITEM00011127,ORD0004461,Mysore Dosa,South Indian,2,189,378,True
ITEM00011128,ORD0004462,Chocolate Shake,Beverages,1,122,122,True
ITEM00011129,ORD0004462,Masala Fries,Fast Food,1,319,319,True
ITEM00011130,ORD0004462,Farmhouse Pizza,Italian,3,286,858,True
ITEM00011131,ORD0004462,White Sauce Pasta,Italian,3,233,699,True
ITEM00011132,ORD0004463,Farmhouse Pizza,Italian,1,185,185,True
ITEM00011133,ORD0004463,Mysore Dosa,South Indian,3,224,672,True
ITEM00011134,ORD0004463,Chocolate Shake,Beverages,2,115,230,True
ITEM00011135,ORD0004464,Masala Dosa,South Indian,1,155,155,True
ITEM00011136,ORD0004464,Ice Cream Sundae,Desserts,3,250,750,True
ITEM00011137,ORD0004465,Mango Shake,Beverages,1,394,394,True
ITEM00011138,ORD0004465,Hyderabadi Biryani,North Indian,1,170,170,False
ITEM00011139,ORD0004465,Schezwan Noodles,Chinese,3,381,1143,True
ITEM00011140,ORD0004465,Kadhi Chawal,North Indian,1,257,257,True
ITEM00011141,ORD0004466,White Sauce Pasta,Italian,3,170,510,True
ITEM00011142,ORD0004466,Mango Shake,Beverages,1,101,101,True
ITEM00011143,ORD0004466,Vada Sambhar,South Indian,3,191,573,True
ITEM00011144,ORD0004466,Paneer Butter Masala,North Indian,1,88,88,True
ITEM00011145,ORD0004467,Idli Sambhar,South Indian,2,127,254,True
ITEM00011146,ORD0004468,Rajma Chawal,North Indian,2,422,844,True
ITEM00011147,ORD0004469,Hyderabadi Biryani,North Indian,1,359,359,False
ITEM00011148,ORD0004469,Rasmalai,Desserts,3,339,1017,True
ITEM00011149,ORD0004470,Hakka Noodles,Chinese,1,225,225,True
ITEM00011150,ORD0004471,Mysore Dosa,South Indian,3,406,1218,True
ITEM00011151,ORD0004472,Butter Naan,North Indian,1,288,288,True
ITEM00011152,ORD0004472,Farmhouse Pizza,Italian,3,158,474,True
ITEM00011153,ORD0004472,Mango Shake,Beverages,1,240,240,True
ITEM00011154,ORD0004473,Hyderabadi Biryani,North Indian,1,347,347,False
ITEM00011155,ORD0004473,Mysore Dosa,South Indian,2,345,690,True
ITEM00011156,ORD0004473,Chilli Paneer,Chinese,3,209,627,True
ITEM00011157,ORD0004474,Mysore Dosa,South Indian,2,292,584,True
ITEM00011158,ORD0004475,Hakka Noodles,Chinese,1,322,322,True
ITEM00011159,ORD0004475,Red Sauce Pasta,Italian,3,224,672,True
ITEM00011160,ORD0004475,Hyderabadi Biryani,North Indian,2,158,316,False
ITEM00011161,ORD0004476,Cold Coffee,Beverages,1,311,311,True
ITEM00011162,ORD0004477,Peri Peri Fries,Fast Food,1,249,249,True
ITEM00011163,ORD0004477,Gulab Jamun,Desserts,1,110,110,True
ITEM00011164,ORD0004478,Butter Naan,North Indian,3,375,1125,True
ITEM00011165,ORD0004478,Pav Bhaji,Fast Food,1,185,185,True
ITEM00011166,ORD0004478,Mango Shake,Beverages,3,248,744,True
ITEM00011167,ORD0004479,Dal Makhani,North Indian,1,189,189,True
ITEM00011168,ORD0004479,Paneer Butter Masala,North Indian,3,440,1320,True
ITEM00011169,ORD0004479,Kadhi Chawal,North Indian,3,121,363,True
ITEM00011170,ORD0004480,Paneer Butter Masala,North Indian,3,303,909,True
ITEM00011171,ORD0004480,Idli Sambhar,South Indian,3,413,1239,True
ITEM00011172,ORD0004480,Paneer Butter Masala,North Indian,2,175,350,True
ITEM00011173,ORD0004481,Veg Biryani,North Indian,2,405,810,True
ITEM00011174,ORD0004482,Chicken Tikka,North Indian,2,293,586,False
ITEM00011175,ORD0004482,Butter Naan,North Indian,1,315,315,True
ITEM00011176,ORD0004482,Peri Peri Fries,Fast Food,1,434,434,True
ITEM00011177,ORD0004483,Mango Shake,Beverages,2,100,200,True
ITEM00011178,ORD0004484,Idli Sambhar,South Indian,2,375,750,True
ITEM00011179,ORD0004484,Chocolate Shake,Beverages,1,422,422,True
ITEM00011180,ORD0004485,Vada Sambhar,South Indian,3,433,1299,True
ITEM00011181,ORD0004485,Chilli Paneer,Chinese,1,307,307,True
ITEM00011182,ORD0004485,Chicken Tikka,North Indian,2,120,240,False
ITEM00011183,ORD0004486,Idli Sambhar,South Indian,2,424,848,True
ITEM00011184,ORD0004486,Chicken Tikka,North Indian,1,251,251,False
ITEM00011185,ORD0004486,Veg Biryani,North Indian,2,240,480,True
ITEM00011186,ORD0004486,Mango Shake,Beverages,1,249,249,True
ITEM00011187,ORD0004487,Ice Cream Sundae,Desserts,2,338,676,True
ITEM00011188,ORD0004488,Masala Dosa,South Indian,1,350,350,True
ITEM00011189,ORD0004488,Kadhi Chawal,North Indian,1,246,246,True
ITEM00011190,ORD0004489,Chicken Tikka,North Indian,3,93,279,False
ITEM00011191,ORD0004489,Dal Makhani,North Indian,3,408,1224,True
ITEM00011192,ORD0004489,Peri Peri Fries,Fast Food,3,169,507,True
ITEM00011193,ORD0004489,Chilli Paneer,Chinese,1,82,82,True
ITEM00011194,ORD0004490,Peri Peri Fries,Fast Food,2,139,278,True
ITEM00011195,ORD0004490,Dal Makhani,North Indian,3,249,747,True
ITEM00011196,ORD0004490,Chicken Tikka,North Indian,2,137,274,False
ITEM00011197,ORD0004491,Chilli Paneer,Chinese,2,409,818,True
ITEM00011198,ORD0004491,Chocolate Shake,Beverages,3,313,939,True
ITEM00011199,ORD0004492,Hyderabadi Biryani,North Indian,1,112,112,False
ITEM00011200,ORD0004493,Cold Coffee,Beverages,1,351,351,True
ITEM00011201,ORD0004493,Tandoori Chicken,North Indian,3,329,987,False
ITEM00011202,ORD0004493,Vada Sambhar,South Indian,2,355,710,True
ITEM00011203,ORD0004493,Hyderabadi Biryani,North Indian,2,393,786,False
ITEM00011204,ORD0004494,Ice Cream Sundae,Desserts,2,309,618,True
ITEM00011205,ORD0004495,Manchurian,Chinese,3,147,441,True
ITEM00011206,ORD0004495,Masala Fries,Fast Food,3,258,774,True
ITEM00011207,ORD0004495,Masala Fries,Fast Food,3,399,1197,True
ITEM00011208,ORD0004496,Tandoori Chicken,North Indian,2,185,370,False
ITEM00011209,ORD0004496,Schezwan Noodles,Chinese,2,255,510,True
ITEM00011210,ORD0004496,Idli Sambhar,South Indian,1,322,322,True
ITEM00011211,ORD0004496,Masala Dosa,South Indian,1,318,318,True
ITEM00011212,ORD0004497,Masala Fries,Fast Food,3,119,357,True
ITEM00011213,ORD0004497,Farmhouse Pizza,Italian,1,313,313,True
ITEM00011214,ORD0004497,Rasmalai,Desserts,3,344,1032,True
ITEM00011215,ORD0004498,Chole Bhature,North Indian,1,338,338,True
ITEM00011216,ORD0004498,Peri Peri Fries,Fast Food,3,347,1041,True
ITEM00011217,ORD0004499,Masala Fries,Fast Food,1,328,328,True
ITEM00011218,ORD0004500,Peri Peri Fries,Fast Food,1,89,89,True
ITEM00011219,ORD0004500,Cold Coffee,Beverages,3,385,1155,True
ITEM00011220,ORD0004500,Veg Burger,Fast Food,1,198,198,True
ITEM00011221,ORD0004500,Paneer Butter Masala,North Indian,2,301,602,True
ITEM00011222,ORD0004501,Masala Dosa,South Indian,3,402,1206,True
ITEM00011223,ORD0004501,Brownie,Desserts,3,257,771,True
ITEM00011224,ORD0004501,Chocolate Shake,Beverages,1,144,144,True
ITEM00011225,ORD0004502,Idli Sambhar,South Indian,3,156,468,True
ITEM00011226,ORD0004502,Cold Coffee,Beverages,3,263,789,True
ITEM00011227,ORD0004502,Chicken Burger,Fast Food,1,92,92,False
ITEM00011228,ORD0004502,Masala Dosa,South Indian,3,292,876,True
ITEM00011229,ORD0004503,Brownie,Desserts,3,185,555,True
ITEM00011230,ORD0004503,Chicken Burger,Fast Food,1,242,242,False
ITEM00011231,ORD0004503,Mango Shake,Beverages,3,285,855,True
ITEM00011232,ORD0004504,Veg Biryani,North Indian,3,395,1185,True
ITEM00011233,ORD0004505,Chocolate Shake,Beverages,1,222,222,True
ITEM00011234,ORD0004506,Hyderabadi Biryani,North Indian,2,372,744,False
ITEM00011235,ORD0004507,Mango Shake,Beverages,2,192,384,True
ITEM00011236,ORD0004507,Veg Biryani,North Indian,2,343,686,True
